DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC13,POP1564,2026,59.9,e,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC14,POP1564,2015,62.6,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC14,POP1564,2016,62.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC14,POP1564,2017,62.3,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC14,POP1564,2018,62.2,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC14,POP1564,2019,62.1,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC14,POP1564,2020,61.8,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC14,POP1564,2021,61.6,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC14,POP1564,2022,61.5,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC14,POP1564,2023,61.6,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC14,POP1564,2024,61.5,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC14,POP1564,2025,61.3,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC14,POP1564,2026,61.1,e,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,POP1564,2015,63.9,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,POP1564,2016,63.7,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,POP1564,2017,63.5,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,POP1564,2018,63.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,POP1564,2019,63.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,POP1564,2020,63.2,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,POP1564,2021,63,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,POP1564,2022,63,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,POP1564,2023,63.1,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,POP1564,2024,63.1,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,POP1564,2025,63,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,POP1564,2026,62.9,e,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,POP1564,2015,63,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,POP1564,2016,62.8,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,POP1564,2017,62.7,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,POP1564,2018,62.6,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,POP1564,2019,62.5,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,POP1564,2020,62.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,POP1564,2021,62.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,POP1564,2022,62.3,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,POP1564,2023,62.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,POP1564,2024,62.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,POP1564,2025,62.3,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,POP1564,2026,62.2,e,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,POP1564,2015,61.8,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,POP1564,2016,61.6,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,POP1564,2017,61.5,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,POP1564,2018,61.6,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,POP1564,2019,61.5,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,POP1564,2020,61.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,POP1564,2021,61.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,POP1564,2022,61.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,POP1564,2023,61.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,POP1564,2024,61.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,POP1564,2025,61.3,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,POP1564,2026,61.2,e,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC18,POP1564,2015,61.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC18,POP1564,2016,61.3,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC18,POP1564,2017,61.2,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC18,POP1564,2018,61.2,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC18,POP1564,2019,61.1,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC18,POP1564,2020,61.1,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC18,POP1564,2021,60.9,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC18,POP1564,2022,60.9,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC18,POP1564,2023,61,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC18,POP1564,2024,60.9,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC18,POP1564,2025,60.9,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC18,POP1564,2026,61,e,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC2,POP1564,2015,63.5,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC2,POP1564,2016,63.4,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC2,POP1564,2017,63.2,,,,TIPO_DATO15__POP1564_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC2,POP1564,2018,63.1,,,,TIPO_DATO15__POP1564_N1,,,
