DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD4,OLDAGEDEPR,2019,42.5,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD4,OLDAGEDEPR,2020,43,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD4,OLDAGEDEPR,2021,43.1,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD4,OLDAGEDEPR,2022,43.4,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD4,OLDAGEDEPR,2023,43.6,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD4,OLDAGEDEPR,2024,44,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD4,OLDAGEDEPR,2025,44.7,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD4,OLDAGEDEPR,2026,45.3,e,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD5,OLDAGEDEPR,2015,37.5,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD5,OLDAGEDEPR,2016,37.8,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD5,OLDAGEDEPR,2017,38,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD5,OLDAGEDEPR,2018,38.1,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD5,OLDAGEDEPR,2019,38.2,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD5,OLDAGEDEPR,2020,38.4,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD5,OLDAGEDEPR,2021,38.3,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD5,OLDAGEDEPR,2022,38.6,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD5,OLDAGEDEPR,2023,38.8,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD5,OLDAGEDEPR,2024,39,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD5,OLDAGEDEPR,2025,39.4,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITD5,OLDAGEDEPR,2026,39.8,e,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE1,OLDAGEDEPR,2015,39.9,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE1,OLDAGEDEPR,2016,40.2,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE1,OLDAGEDEPR,2017,40.5,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE1,OLDAGEDEPR,2018,40.7,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE1,OLDAGEDEPR,2019,41,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE1,OLDAGEDEPR,2020,41.5,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE1,OLDAGEDEPR,2021,41.5,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE1,OLDAGEDEPR,2022,42,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE1,OLDAGEDEPR,2023,42.1,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE1,OLDAGEDEPR,2024,42.5,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE1,OLDAGEDEPR,2025,43,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE1,OLDAGEDEPR,2026,43.5,e,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE2,OLDAGEDEPR,2015,39.7,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE2,OLDAGEDEPR,2016,40.1,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE2,OLDAGEDEPR,2017,40.6,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE2,OLDAGEDEPR,2018,40.9,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE2,OLDAGEDEPR,2019,41.4,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE2,OLDAGEDEPR,2020,42,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE2,OLDAGEDEPR,2021,42.7,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE2,OLDAGEDEPR,2022,43.2,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE2,OLDAGEDEPR,2023,43.4,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITE2,OLDAGEDEPR,2024,43.9,,,,TIPO_DATO15__OLDAGEDEPR_N1,,,
