indicatore,codice,livello,territorio,anno,valore,unita,fonte,archivio
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pescara,2024,35.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Piacenza,2018,33.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Piacenza,2019,36.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Piacenza,2021,37.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Piacenza,2022,39.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Piacenza,2023,38.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Piacenza,2024,41.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pisa,2018,29.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pisa,2019,29.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pisa,2021,33.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pisa,2022,34.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pisa,2023,33.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pisa,2024,36.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pistoia,2018,29.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pistoia,2019,33.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pistoia,2021,35.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pistoia,2022,32.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pistoia,2023,35.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pistoia,2024,37.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pordenone,2018,25.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pordenone,2019,28.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pordenone,2021,30.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pordenone,2022,31.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pordenone,2023,35.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Pordenone,2024,34.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Potenza,2018,36.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Potenza,2019,36.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Potenza,2021,40.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Potenza,2022,38.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Potenza,2023,37.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Potenza,2024,38.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Prato,2018,41.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Prato,2019,44.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Prato,2021,46.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Prato,2022,46.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Prato,2023,47.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Prato,2024,49.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Ragusa,2018,44.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Ragusa,2019,48.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Ragusa,2021,50.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Ragusa,2022,50.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Ragusa,2023,51.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Ragusa,2024,54.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Ravenna,2018,28.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Ravenna,2019,30.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Ravenna,2021,34.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Ravenna,2022,33.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Ravenna,2023,34.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Ravenna,2024,36.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Reggio Calabria,2018,47.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Reggio Calabria,2019,49.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Reggio Calabria,2021,51.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Reggio Calabria,2022,52.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Reggio Calabria,2023,50.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Reggio Calabria,2024,50.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Reggio Emilia,2018,32.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Reggio Emilia,2019,34.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Reggio Emilia,2021,35.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Reggio Emilia,2022,35.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Reggio Emilia,2023,36.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Reggio Emilia,2024,37.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rieti,2018,34.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rieti,2019,35.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rieti,2021,40.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rieti,2022,37.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rieti,2023,40.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rieti,2024,39.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rimini,2018,27.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rimini,2019,27.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rimini,2021,32.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rimini,2022,32.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rimini,2023,32.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rimini,2024,35.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Roma,2018,29.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Roma,2019,30.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Roma,2021,34.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Roma,2022,34.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Roma,2023,35.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Roma,2024,36.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rovigo,2018,31.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rovigo,2019,31.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rovigo,2021,35.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rovigo,2022,37.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rovigo,2023,38.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Rovigo,2024,36.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Salerno,2018,40.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Salerno,2019,40.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Salerno,2021,45.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Salerno,2022,43.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Salerno,2023,42.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Salerno,2024,44.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Sassari,2018,44.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Sassari,2019,42.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Sassari,2021,49.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Sassari,2022,46.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Sassari,2023,48.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Sassari,2024,49.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Savona,2018,32.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Savona,2019,35.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Savona,2021,39.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Savona,2022,40.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Savona,2023,39.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Savona,2024,42.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Siena,2018,27.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Siena,2019,28.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Siena,2021,30.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Siena,2022,31.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Siena,2023,32.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Siena,2024,32.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Siracusa,2018,47.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Siracusa,2019,46.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Siracusa,2021,49.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Siracusa,2022,51.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Siracusa,2023,51.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Siracusa,2024,52.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Sondrio,2018,22.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Sondrio,2019,23.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Sondrio,2021,25.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Sondrio,2022,28.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Sondrio,2023,29.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Sondrio,2024,28.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Taranto,2018,40.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Taranto,2019,41.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Taranto,2021,45.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Taranto,2022,45.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Taranto,2023,42.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Taranto,2024,44.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Teramo,2018,35.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Teramo,2019,36.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Teramo,2021,38.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Teramo,2022,37.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Teramo,2023,38.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Teramo,2024,36.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Terni,2018,28.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Terni,2019,31.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Terni,2021,32.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Terni,2022,31.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
